type,lat,long
rv,16.4097,43.0588
rv,34.1560,64.7857
rv,33.0373,40.2826
rv,14.3011,45.2215
rv,13.3726,44.3031
rv,34.9566,40.5366
rv,35.9428,39.0519
rv,3.4886,43.5404
rv,35.9504,39.0080
rv,34.8731,71.1470
rv,14.3011,45.2215
rv,35.3821,64.7566
rv,4.6815,46.6234
rv,31.1316,33.7984
rv,36.9599,44.6039
rv,16.1077,44.6801
rv,36.3513,43.0928
rv,12.3449,13.4568
rv,2.4611,43.7753
rv,33.5388,36.3653
rv,2.1187,43.5202
rv,31.1316,33.7984
rv,31.2160,34.1110
rv,35.3210,40.1274
rv,36.1853,37.5803
rv,37.1890,68.9364
rv,35.3319,40.1461
rv,13.8004,45.8862
rv,14.8980,45.7582
rv,3.2548,44.3092
rv,2.8049,44.0821
rv,31.9149,67.6401
rv,32.1177,20.1293
rv,36.3809,42.4674
rv,2.4865,42.5725
rv,36.3809,42.4674
rv,36.3282,43.1011
rv,15.3076,42.6711
rv,34.8833,44.6333
rv,16.9402,43.7639
rv,16.2027,43.3874
rv,3.1500,41.3300
rv,3.7807,41.8943
rv,13.9145,44.7403
rv,33.7801,37.6881
rv,14.0851,45.8010
rv,36.3513,43.0928
rv,14.5226,49.1479
rv,36.4167,42.9649
rv,13.0489,44.9011
rv,36.1635,37.0614
rv,13.9852,45.5727
rv,12.7899,45.0024
rv,36.1390,36.4537
rv,36.3455,43.1278
rv,15.3585,44.1572
rv,36.3350,43.1189
rv,16.7818,43.2157
rv,14.5164,43.3245
rv,16.9667,43.2667
rv,15.3547,44.2067
rv,15.4636,44.1786
rv,32.6135,69.5073
rv,37.3666,44.0853
rv,16.7818,43.2157
rv,36.3350,43.1189
rv,36.3350,43.1189
rv,14.1836,43.2264
rv,11.3511,11.8103
rv,34.8550,69.6492
rv,13.1818,44.2997
rv,14.7978,42.9545
rv,13.6005,44.0068
rv,2.8049,44.0821
rv,36.3513,43.0928
rv,15.3229,44.2241
rv,36.3513,43.0928
rv,34.1959,43.8857
rv,12.9333,34.5500
rv,15.4610,45.3253
rv,36.3513,43.0928
rv,13.3568,45.6971
rv,13.6957,44.7314
rv,12.6786,13.6079
rv,35.0198,40.4515
rv,17.0229,45.7956
rv,32.9069,69.7616
rv,31.6323,64.2645
rv,15.2152,43.0702
rv,34.5167,69.1833
rv,14.0128,42.7419
rv,36.7290,68.8570
rv,31.2878,34.2369
rv,34.1258,70.7133
rv,16.9402,43.7639
rv,35.9290,36.6353
rv,10.1614,12.7399
rv,31.3918,64.3190
rv,36.3455,43.1278
rv,2.0456,45.3400
rv,14.5427,44.4052
rv,34.1258,70.7133
rv,36.3809,42.4674
rv,3.5172,42.2341
rv,2.1500,45.1160
rv,36.3350,43.1189
rv,34.7300,36.7197
rv,36.3513,43.0928
rv,13.5889,43.9758
rv,36.2955,41.8932
rv,32.4764,11.7679
rv,32.6268,65.8733
rv,36.3282,43.1011
rv,33.9114,70.5491
rv,36.4167,42.9649
rv,15.3139,44.1781
rv,32.1615,65.3812
rv,14.6097,42.9146
rv,34.1959,43.8857
rv,15.3076,42.6711
rv,16.7685,43.2758
rv,2.0462,45.3341
rv,11.0840,13.6925
rv,15.5766,43.9944
rv,12.9719,44.8917
rv,33.3912,44.4575
rv,32.7670,22.6367
rv,11.7091,11.0694
rv,29.4209,64.0149
rv,35.9428,39.0519
rv,31.9929,44.9255
rv,13.5968,43.8945
rv,15.6872,44.9031
rv,36.3455,43.1278
rv,15.3911,44.1929
rv,36.3513,43.0928
rv,33.7926,70.7767
rv,36.3350,43.1189
rv,33.5099,36.3094
rv,34.7300,36.7197
rv,36.3834,37.5661
rv,13.3568,45.6971
rv,34.3669,41.1389
rv,13.5500,44.5728
rv,35.1907,70.9948
rv,13.8828,45.8686
rv,34.3669,41.1389
rv,31.2160,34.1110
rv,36.3513,43.0928
rv,36.3455,43.1278
rv,35.5066,40.6618
rv,31.2089,16.5887
rv,36.0436,41.1644
rv,2.7740,43.0340
rv,35.6353,36.6331
rv,1.1132,44.0297
rv,34.1258,70.7133
rv,31.2160,34.1110
rv,10.2676,13.2644
rv,-0.3603,42.5463
rv,34.9174,40.5609
rv,35.3271,43.7694
rv,2.6133,44.8888
rv,11.2842,49.1816
rv,33.5333,69.7333
rv,34.7300,36.7197
rv,35.9428,39.0519
rv,36.3455,43.1278
rv,2.9786,43.7021
rv,3.2307,44.7709
rv,32.0971,20.1292
rv,36.0426,41.7163
rv,31.2878,34.2369
rv,36.0426,41.7163
rv,11.8464,13.1603
rv,11.7091,11.0694
rv,32.0728,64.8359
rv,35.3319,40.1461
rv,2.2800,44.5217
rv,2.4074,42.9766
rv,36.3455,43.1278
rv,36.3350,43.1189
rv,36.3282,43.1011
rv,13.7525,44.0742
rv,33.5134,36.3500
rv,12.0769,15.0306
rv,12.3731,14.2277
rv,36.4167,42.9649
rv,33.5172,36.2767
rv,33.2362,44.3428
rv,30.8042,18.0772
rv,33.8154,70.6702
rv,34.1180,71.1687
rv,10.2897,11.1673
rv,35.7743,39.4019
rv,36.3350,43.1189
rv,33.4344,43.2653
rv,36.3350,43.1189
rv,36.8671,42.9884
rv,13.5795,44.0209
rv,33.3248,44.4213
rv,17.1338,44.5400
rv,29.0415,67.8239
rv,36.5849,37.0432
rv,16.7790,43.4337
rv,32.1177,20.1293
rv,36.3809,42.4674
rv,32.1134,20.0910
rv,36.3513,43.0928
rv,13.5624,44.0162
rv,34.9292,43.4888
rv,13.5149,44.0517
rv,35.8110,36.7906
rv,15.3547,44.2067
rv,12.9719,44.8917
rv,32.4269,65.6371
rv,14.7824,42.9491
rv,34.7001,40.7936
rv,13.1818,44.2997
rv,35.9290,36.6353
rv,13.5202,46.7137
rv,33.6827,70.9589
rv,35.2984,40.2894
rv,13.6101,44.2393
rv,31.2160,34.1110
rv,15.3013,43.9677
rv,36.0852,45.1031
rv,2.1160,45.0500
rv,34.5824,72.0482
rv,36.4333,37.4402
rv,33.8991,70.1008
rv,13.5925,44.0417
rv,14.0903,44.6701
rv,26.4179,67.8408
rv,32.0833,20.2667
rv,36.3072,43.1999
rv,34.3669,41.1389
rv,3.2887,44.1307
rv,11.2500,13.4167
rv,10.8864,13.6300
rv,34.8116,40.6939
rv,13.5829,44.3477
rv,36.1635,37.0614
rv,35.3372,40.1854
rv,17.3971,43.4774
rv,12.4990,12.7848
rv,35.0198,40.4515
rv,17.3971,43.4774
rv,13.3195,43.2448
rv,36.1635,37.0614
rv,14.2980,44.3779
rv,36.3455,43.1278
rv,36.3350,43.1189
rv,15.2152,43.0702
rv,12.6769,43.4619
rv,16.5932,44.2499
rv,36.3350,43.1189
rv,13.7338,44.7445
rv,35.3020,40.0735
rv,14.5377,46.8319
rv,36.3282,43.1011
rv,12.2829,14.4724
rv,12.9440,13.1840
rv,2.0333,45.3500
rv,14.6856,43.2992
rv,16.5258,43.1444
rv,16.9402,43.7639
rv,16.2306,44.5848
rv,2.0333,45.3500
rv,17.3000,43.4333
rv,33.7926,70.7767
rv,15.6445,44.4734
rv,13.3178,44.2801
rv,13.0947,13.8234
rv,16.1827,44.6261
rv,14.5712,45.2700
rv,15.4493,45.0189
rv,15.7112,44.5155
rv,13.2697,44.2915
rv,15.4610,45.3253
rv,36.6809,39.0194
rv,2.0456,45.3400
rv,2.6333,42.2333
rv,13.2106,44.7850
rv,32.9176,44.2293
rv,31.1316,33.7984
rv,14.5377,46.8319
rv,16.5258,43.1444
rv,14.1836,43.2264
rv,9.9285,8.8921
rv,14.0479,44.6816
rv,15.6445,44.4734
rv,36.8494,40.0747
rv,2.9647,45.5124
rv,17.5760,43.3246
rv,17.3138,45.6726
rv,15.5029,44.8984
rv,14.0903,44.6701
rv,17.0340,43.2160
rv,17.4786,43.3815
rv,15.3551,44.2145
rv,34.8855,43.4928
rv,10.8864,13.6300
rv,16.2712,43.1078
rv,31.1316,33.7984
rv,11.6558,13.4213
rv,13.6042,44.9858
rv,17.0340,43.2160
rv,12.7794,45.0367
rv,36.3768,36.8417
rv,13.4575,44.4587
rv,11.8464,13.1603
rv,35.9428,39.0519
rv,31.1316,33.7984
rv,32.9069,69.7616
rv,15.6445,44.4734
rv,14.7295,42.9644
rv,14.1836,43.2264
rv,33.0071,69.9492
rv,16.5000,43.3000
rv,12.7895,45.0342
rv,14.7939,42.9994
rv,14.6021,42.9979
rv,34.5249,40.9677
rv,11.7470,11.9608
rv,31.2160,34.1110
rv,34.1133,71.1578
rv,12.9431,43.4102
rv,11.8464,13.1603
rv,33.3491,43.7860
rv,32.1358,20.0785
rv,32.6135,69.5073
rv,13.3647,44.4905
rv,13.3958,43.6660
rv,33.1497,70.4327
rv,36.1635,37.0614
rv,3.9357,41.8542
rv,35.6748,44.0707
rv,12.7394,44.8842
rv,34.8804,44.4753
rv,16.7602,43.2406
rv,16.3406,44.5845
rv,13.3374,24.5012
rv,15.4493,45.0189
rv,11.0485,14.1476
rv,16.3257,43.0892
rv,31.6133,65.7101
rv,35.4681,44.3922
rv,35.0884,44.3206
rv,31.2878,34.2369
rv,16.0219,43.3786
rv,14.1031,43.1016
rv,13.6000,44.0333
rv,14.0725,43.1589
rv,33.7926,70.7767
rv,17.4361,44.1611
rv,13.5795,44.0209
rv,13.1345,43.7864
rv,36.0534,40.7268
rv,15.3819,44.2079
rv,16.4316,42.9390
rv,33.7926,70.7767
rv,17.3138,45.6726
rv,32.6135,69.5073
rv,33.7926,70.7767
rv,32.9397,69.6846
rv,34.6158,43.6786
rv,33.7926,70.7767
rv,14.1325,43.3885
rv,31.2878,34.2369
rv,16.7667,45.0833
rv,15.3547,44.2067
rv,34.0250,45.0900
rv,16.3406,44.5845
rv,13.0567,44.8819
rv,16.4368,45.1727
rv,11.7470,11.9608
rv,3.2887,44.1307
rv,34.9292,43.4888
rv,16.6836,43.1822
rv,16.8330,43.2170
rv,16.4368,45.1727
rv,12.1085,15.0482
rv,16.2712,43.1078
rv,14.5712,45.2700
rv,16.3257,43.0892
rv,33.3246,68.4407
rv,30.7778,17.8354
rv,16.4368,45.1727
rv,31.2160,34.1110
rv,13.5795,44.0209
rv,13.4909,43.8329
rv,13.5795,44.0209
rv,16.7667,45.0833
rv,15.2974,44.2114
rv,14.3653,45.3850
rv,14.6370,43.0550
rv,16.3406,44.5845
rv,16.3257,43.0892
rv,17.1189,44.7407
rv,14.5958,45.5833
rv,13.0567,44.8819
rv,18.2164,42.5053
rv,12.9431,43.4103
rv,15.3431,44.2355
rv,17.0317,44.1091
rv,16.8333,43.2167
rv,33.7926,70.7767
rv,31.1316,33.7984
rv,13.9667,45.4833
rv,15.5601,44.9366
rv,31.2160,34.1110
rv,11.7091,11.0694
rv,31.2160,34.1110
rv,14.1836,43.2264
rv,16.8608,44.0322
rv,15.6872,44.9031
rv,17.1214,43.7549
rv,34.6089,40.8692
rv,13.5777,44.0397
rv,13.3195,43.2448
rv,13.1287,45.3807
rv,12.9094,44.9800
rv,33.3395,69.9204
rv,14.2980,44.3779
rv,13.9317,43.4831
rv,11.1667,13.4167
rv,36.3350,43.1189
rv,13.6264,25.3559
rv,16.7602,43.2406
rv,15.3507,44.2479
rv,32.9069,69.7616
rv,33.0071,69.9492
rv,16.4097,43.0588
rv,10.6704,24.4325
rv,17.3138,45.6726
rv,17.4361,44.1611
rv,33.4236,70.3690
rv,33.9953,69.0227
rv,31.5497,74.3436
rv,16.3406,44.5845
rv,16.2712,43.1078
rv,17.4933,44.1277
rv,36.0436,41.1644
rv,33.0001,70.0698
rv,17.5760,43.3246
rv,14.4598,45.3620
rv,13.9317,43.4831
rv,32.6135,69.5073
rv,16.8892,42.5511
rv,16.0030,43.1973
rv,14.1836,43.2264
rv,31.2160,34.1110
rv,16.2712,43.1078
rv,16.3210,42.8130
rv,35.6763,43.2902
rv,16.7818,43.2157
rv,17.3138,45.6726
rv,32.6135,69.5073
rv,14.1836,43.2264
rv,32.6135,69.5073
rv,16.9402,43.7639
rv,12.9431,43.4103
rv,15.7141,44.4984
rv,31.2878,34.2369
rv,31.2160,34.1110
rv,14.0725,43.1589
rv,16.2712,43.1078
rv,11.8464,13.1603
rv,15.3429,45.2573
rv,11.0534,12.8164
rv,35.0976,44.3299
rv,9.0833,7.5333
rv,15.4610,45.3253
rv,35.3271,43.7694
rv,16.4097,43.0588
rv,15.6200,43.5206
rv,13.0442,13.6994
rv,13.4305,44.1906
rv,32.6135,69.5073
rv,11.8464,13.1603
rv,14.5809,45.5779
rv,16.5258,43.1444
rv,13.3795,44.1827
rv,34.9109,40.8407
rv,12.0833,14.3000
rv,14.4992,45.5317
rv,11.9553,8.5723
rv,11.8464,13.1603
rv,16.7602,43.2406
rv,17.4712,44.6451
rv,14.0725,43.1589
rv,13.5777,44.0397
rv,16.7602,43.2406
rv,10.6129,12.1946
rv,16.3406,44.5845
rv,11.8464,13.1603
rv,34.0791,44.0808
rv,14.0725,43.1589
rv,13.3195,43.2448
rv,13.3726,44.3031
rv,17.3138,45.6726
rv,13.8755,44.4713
rv,13.3664,44.4344
rv,15.3028,44.2180
rv,13.6000,44.0333
rv,14.9833,45.4442
rv,34.6211,40.9375
rv,14.8007,45.7189
rv,14.8007,45.7189
rv,18.2164,42.5053
rv,16.7818,43.2157
rv,16.7667,45.0833
rv,13.7721,46.0179
rv,16.4097,43.0588
rv,34.6869,40.8392
rv,20.1667,17.9500
rv,17.4712,44.6451
rv,10.5909,14.3159
rv,13.9317,43.4831
rv,11.8464,13.1603
rv,34.1138,71.1672
rv,15.7614,44.7209
rv,32.9069,69.7616
rv,15.4493,45.0189
rv,12.8602,44.9817
rv,13.3726,44.3031
rv,14.7978,42.9545
rv,33.7926,70.7767
rv,16.4097,43.0588
rv,34.4546,40.9116
rv,14.1095,44.1951
rv,13.2106,44.7850
rv,14.0761,44.7406
rv,33.7926,70.7767
rv,15.6503,43.9219
rv,12.7794,45.0367
rv,17.4361,44.1611
rv,33.7926,70.7767
rv,17.0340,43.2160
rv,11.8464,13.1603
rv,1.8342,44.9667
rv,14.1836,43.2264
rv,10.2897,11.1673
rv,11.8464,13.1603
rv,14.2833,43.0667
rv,14.5712,45.2700
rv,33.7926,70.7767
rv,16.2306,44.5848
rv,13.5795,44.0209
rv,33.7926,70.7767
rv,13.6860,44.1391
rv,16.7790,43.4337
rv,35.0884,44.3206
rv,33.7731,72.3741
rv,17.4712,44.6451
rv,17.4361,44.1611
rv,35.3319,40.1461
rv,15.4025,44.2072
rv,15.3795,44.2338
rv,36.8712,42.1850
rv,16.7117,44.8477
rv,17.1833,44.8000
rv,11.6838,8.3705
rv,32.6135,69.5073
rv,17.5667,43.4000
rv,32.9069,69.7616
rv,16.1827,44.6261
rv,13.8071,43.2493
rv,15.3792,43.4205
rv,14.1095,44.1951
rv,32.9069,69.7616
rv,34.7275,44.5890
rv,18.2164,42.5053
rv,16.5580,43.1981
rv,16.5258,43.1444
rv,16.2712,43.1078
rv,15.3856,44.2241
rv,16.8770,43.5250
rv,17.5667,43.4000
rv,13.6957,44.7314
rv,17.3138,45.6726
rv,17.4933,44.1277
rv,16.2712,43.1078
rv,33.8991,70.1008
rv,14.1840,43.2260
rv,16.1827,44.6261
rv,16.3210,42.8130
rv,14.5712,45.2700
rv,34.9292,43.4888
rv,33.7926,70.7767
rv,16.4368,45.1727
rv,14.0725,43.1589
rv,11.8464,13.1603
rv,13.9317,43.4831
rv,16.5294,42.9676
rv,16.5258,43.1444
rv,36.2232,37.0982
rv,32.9069,69.7616
rv,34.4560,43.7934
rv,15.4610,45.3253
rv,17.5667,43.4000
rv,-0.3603,42.5463
rv,17.4933,44.1277
rv,32.6135,69.5073
rv,14.3653,45.3850
rv,16.5935,44.2491
rv,11.2000,13.0833
rv,14.1836,43.2264
rv,13.4553,43.9470
rv,13.0567,44.8819
rv,13.5795,44.0209
rv,14.0128,42.7419
rv,31.2160,34.1110
rv,32.3011,69.5799
rv,14.7979,43.0789
rv,34.2019,72.0525
rv,11.8464,13.1603
rv,16.7117,44.8477
rv,12.7895,45.0342
rv,11.8464,13.1603
rv,28.2834,68.4387
rv,13.9667,45.4833
rv,14.4215,45.2960
rv,11.8464,13.1603
rv,16.1077,44.6801
rv,12.6786,13.6079
rv,32.6135,69.5073
rv,17.3971,43.4774
rv,13.3647,44.4905
rv,31.2160,34.1110
rv,16.9402,43.7639
rv,33.7926,70.7767
rv,16.2712,43.1078
rv,14.7979,43.0789
rv,10.2897,11.1673
rv,15.8142,44.0409
rv,16.1077,44.6801
rv,14.5712,45.2700
rv,10.8864,13.6300
rv,17.4933,44.1277
rv,9.2000,12.4833
rv,10.6470,12.9110
rv,14.8307,43.1539
rv,13.4625,44.0631
rv,34.9292,43.4888
rv,2.3333,42.2833
rv,34.1959,43.8857
rv,11.8464,13.1603
rv,12.7794,45.0367
rv,33.7926,70.7767
rv,17.4933,44.1277
rv,16.1077,44.6801
rv,16.7181,44.2401
rv,13.2685,44.3043
rv,35.9428,39.0519
rv,33.3491,43.7860
rv,17.5667,43.4000
rv,17.3138,45.6726
rv,14.6370,43.0551
rv,12.8870,44.9844
rv,9.2000,12.4833
rv,17.4712,44.6451
rv,14.5333,45.0667
rv,14.0725,43.1589
rv,14.1836,43.2264
rv,16.1827,44.6261
rv,35.6748,44.0707
rv,17.3138,45.6726
rv,14.5333,45.0667
rv,9.2000,12.4833
rv,14.6370,43.0551
rv,14.1836,43.2264
rv,16.7667,45.0833
rv,11.8464,13.1603
rv,31.1570,34.1640
rv,11.9702,8.5044
rv,16.3406,44.5845
rv,17.5235,44.3095
rv,17.4933,44.1277
rv,13.2778,12.9391
rv,14.7979,43.0789
rv,33.3491,43.7860
rv,11.8464,13.1603
rv,16.3406,44.5845
rv,32.9069,69.7616
rv,15.8500,44.6167
rv,13.2246,44.2974
rv,35.4681,44.3922
rv,13.6265,13.2516
rv,10.6581,12.1628
rv,14.6370,43.0551
rv,16.3771,45.0580
rv,11.1132,7.7252
rv,15.8500,44.6167
rv,35.7258,63.7882
rv,35.4681,44.3922
rv,15.3139,44.1781
rv,14.6370,43.0551
rv,16.5000,43.3000
rv,11.7091,11.0694
rv,17.6723,43.5236
rv,32.6135,69.5073
rv,16.3210,42.8130
rv,12.9975,44.9739
rv,13.4625,44.0631
rv,17.0340,43.2160
rv,16.7667,45.0833
rv,35.6748,44.0707
rv,15.4986,42.3787
rv,9.9285,8.8921
rv,36.0534,40.7268
rv,12.8870,44.9844
rv,15.5500,44.8500
rv,36.4326,64.9207
rv,34.9292,43.4888
rv,35.1392,44.4491
rv,10.5726,12.1583
rv,17.5667,43.4000
rv,16.1077,44.6801
rv,13.5201,44.3513
rv,33.7926,70.7767
rv,10.2897,11.1673
rv,32.6135,69.5073
rv,15.6445,44.4734
rv,35.6875,64.2932
rv,11.7470,11.9608
rv,35.7558,36.1772
rv,32.6542,62.1043
rv,35.2422,44.2738
rv,2.3333,42.2833
rv,35.1392,44.4491
rv,17.0340,43.2160
rv,12.8787,44.9795
rv,17.3138,45.6726
rv,11.9259,13.2306
rv,13.1817,44.6872
rv,13.3726,44.3031
rv,33.3164,44.4039
rv,11.8464,13.1603
rv,15.6597,44.5214
rv,14.7979,43.0789
rv,11.0840,13.6925
rv,34.2409,70.1827
rv,27.9570,68.6378
rv,15.7112,44.5155
rv,16.3257,43.0892
rv,35.2404,43.8731
rv,15.3507,44.2479
rv,17.4712,44.6451
rv,14.3653,45.3850
rv,14.7831,43.0774
rv,13.2589,12.6276
rv,13.2589,12.6276
rv,12.6786,13.6079
rv,15.3028,44.2180
rv,15.4025,44.2072
rv,33.3473,44.4116
rv,13.3647,44.4905
rv,32.3745,62.1164
rv,17.3138,45.6726
rv,14.6370,43.0551
rv,16.5258,43.1444
rv,16.2712,43.1078
rv,4.3302,45.3926
rv,17.4361,44.1611
rv,14.1836,43.2264
rv,15.5333,44.6500
rv,13.4625,44.0631
rv,13.3289,44.2171
rv,12.7895,45.0342
rv,17.5667,43.4000
rv,11.8464,13.1603
rv,14.1031,43.1016
rv,14.3409,43.0529
rv,16.4368,45.1727
rv,16.2712,43.1078
rv,13.3178,44.2801
rv,17.3138,45.6726
rv,13.8071,43.2493
rv,14.2833,43.0667
rv,16.2712,43.1078
rv,13.1345,43.7864
rv,17.4933,44.1277
rv,16.5404,43.0355
rv,14.5958,45.5833
rv,12.9304,43.4400
rv,16.4368,45.1727
rv,16.4368,45.1727
rv,16.3210,42.8130
rv,16.7685,43.2758
rv,15.6463,44.5639
rv,13.3647,44.4905
rv,34.4546,40.9116
rv,12.9431,43.4103
rv,16.3406,44.5845
rv,15.4493,45.0189
rv,-0.3603,42.5463
rv,17.4994,44.2284
rv,16.3210,42.8130
rv,36.1643,43.2592
rv,35.5729,42.7339
rv,36.3809,42.4674
rv,36.3723,43.1964
rv,35.1907,70.9948
rv,15.4306,45.0142
rv,17.5204,43.5667
rv,14.4598,45.3620
rv,36.3723,43.1964
rv,16.3406,44.5845
rv,35.1294,43.4163
rv,16.7667,45.0833
rv,16.4266,42.9238
rv,16.4368,45.1727
rv,13.3647,44.4905
rv,34.9844,70.9051
rv,17.5667,43.4000
rv,16.7117,44.8477
rv,16.8892,42.5511
rv,15.6931,44.2053
rv,13.8071,43.2493
rv,36.3960,43.1506
rv,13.9317,43.4831
rv,36.3350,43.1189
rv,16.3210,42.8130
rv,14.5712,45.2700
rv,16.7825,43.2297
rv,13.6769,44.2834
rv,16.3406,44.5845
rv,15.5504,44.6351
rv,34.6569,40.8911
rv,14.1910,43.0965
rv,15.4610,45.3253
rv,13.2774,44.4244
rv,15.4200,45.1046
rv,17.5204,43.5667
rv,17.0340,43.2160
rv,14.7824,42.9491
rv,16.1641,44.7769
rv,16.3406,44.5845
rv,16.8892,42.5511
rv,15.3429,45.2573
rv,36.2470,42.1896
rv,36.7697,36.8193
rv,35.3819,43.6253
rv,33.2262,41.6814
rv,36.3723,43.1964
rv,14.6370,43.0551
rv,36.3960,43.1506
rv,14.1031,43.1016
rv,15.4733,44.6590
rv,12.9440,13.1840
rv,33.1009,44.5824
rv,33.7917,69.6736
rv,35.1392,44.4491
rv,33.6906,69.3688
rv,0.2837,41.7141
rv,17.4361,44.1611
rv,35.2581,43.4027
rv,13.8071,43.2493
rv,16.4368,45.1727
rv,15.4200,45.1046
rv,16.2282,43.2490
rv,36.3282,43.1011
rv,33.3248,44.4213
rv,34.4689,41.9165
rv,36.2909,42.4036
rv,34.6447,43.7000
rv,16.8333,43.2167
rv,16.5258,43.1444
rv,13.3647,44.4905
rv,14.5712,45.2700
rv,15.4610,45.3253
rv,15.5333,44.6500
rv,35.4973,43.2365
rv,17.5667,43.4000
rv,36.3775,42.9125
rv,36.3282,43.1011
rv,14.0725,43.1589
rv,15.5601,44.9366
rv,16.8060,43.3692
rv,35.1294,43.4163
rv,35.4973,43.2365
rv,38.4011,42.1078
rv,13.7182,43.2808
rv,38.6743,39.2232
rv,14.1031,43.1016
rv,37.5744,43.7408
rv,17.0229,45.7956
rv,15.4306,45.0142
rv,16.7667,45.0833
rv,16.2712,43.1078
rv,12.9304,43.4400
rv,2.7809,45.4968
rv,15.6548,44.5188
rv,34.4689,41.9165
rv,16.7818,43.2157
rv,13.4478,43.2699
rv,12.9440,13.1840
rv,32.4878,62.0576
rv,34.1959,43.8857
rv,16.7667,45.0833
rv,2.0168,45.2800
rv,32.3872,62.0149
rv,14.3409,43.0529
rv,36.3809,42.4674
rv,14.5712,45.2700
rv,36.4167,42.9649
rv,31.5938,64.3716
rv,17.5667,43.4000
rv,14.6370,43.0551
rv,16.2712,43.1078
rv,35.1337,36.7613
rv,31.8209,64.5700
rv,35.4973,43.2365
rv,17.4712,44.6451
rv,12.9384,43.6507
rv,14.6370,43.0551
rv,16.3210,42.8130
rv,15.3429,45.2573
rv,16.2667,43.3167
rv,15.4493,45.0189
rv,36.2224,69.1504
rv,16.9402,43.7639
rv,36.3350,43.1189
rv,17.4933,44.1277
rv,14.1031,43.1016
rv,15.5333,44.6500
rv,36.2909,42.4036
rv,11.3667,13.6833
rv,1.7087,44.6961
rv,13.1345,43.7864
rv,16.9861,43.6798
rv,12.9384,43.6507
rv,16.3406,44.5845
rv,13.6000,44.0333
rv,16.3608,44.6949
rv,32.1177,20.1293
rv,34.1794,36.4208
rv,36.2882,42.4033
rv,31.5556,64.8769
rv,35.7993,43.2945
rv,1.2448,42.5732
rv,34.2707,41.8123
rv,13.2950,43.8403
rv,36.2715,43.3737
rv,15.4610,45.3253
rv,34.5734,40.9398
rv,14.3653,45.3850
rv,17.4933,44.1277
rv,36.3350,43.1189
rv,36.4322,43.1573
rv,17.5200,43.5670
rv,36.3350,43.1189
rv,16.7667,45.0833
rv,36.3350,43.1189
rv,13.3289,44.2171
rv,35.4334,40.5907
rv,13.5889,43.9758
rv,35.1335,37.2812
rv,36.1643,43.2592
rv,17.5204,43.5667
rv,12.9670,43.7381
rv,14.0725,43.1589
rv,15.0320,45.8283
rv,16.7667,45.0833
rv,3.3280,42.2199
rv,12.9384,43.6507
rv,13.3647,44.4905
rv,15.4200,45.1046
rv,16.7825,43.2297
rv,13.1345,43.7864
rv,17.3138,45.6726
rv,16.7667,45.0833
rv,34.0058,36.2181
rv,35.2690,43.9108
rv,16.1597,44.5900
rv,16.7994,43.1678
rv,16.3210,42.8130
rv,19.1416,44.4196
rv,13.2683,43.5099
rv,14.9963,45.1912
rv,35.6162,36.2693
rv,14.1329,45.4710
rv,36.4069,40.7983
rv,14.6370,43.0551
rv,36.1643,43.2592
rv,17.1189,44.7407
rv,17.5204,43.5667
rv,16.4266,42.9238
rv,34.8218,43.5475
rv,17.4046,44.0200
rv,13.4868,13.3296
rv,13.5992,43.9490
rv,36.3809,42.4674
rv,15.6942,43.6058
rv,17.5597,43.6139
rv,15.3833,44.6667
rv,12.9384,43.6507
rv,15.7087,44.5918
rv,17.3138,45.6726
rv,14.6370,43.0550
rv,14.0725,43.1589
rv,16.3771,45.0580
rv,35.4928,36.9096
rv,15.3305,43.0063
rv,36.3072,43.1999
rv,15.5500,44.8500
rv,14.1836,43.2264
rv,32.2174,67.5673
rv,16.5773,42.9476
rv,36.3350,43.1189
rv,36.0276,43.2888
rv,15.4493,45.0189
rv,13.5889,43.9758
rv,35.6155,43.6916
rv,36.3809,42.4674
rv,36.3350,43.1189
rv,33.5095,43.2209
rv,36.3513,43.0928
rv,35.1392,44.4491
rv,35.7993,43.2945
rv,36.0276,43.2888
rv,17.3138,45.6726
rv,14.6370,43.0550
rv,12.9234,13.5606
rv,13.1345,43.7864
rv,0.7470,42.6690
rv,14.0903,44.6701
rv,16.1641,44.7769
rv,16.3210,42.8130
rv,15.8500,44.6167
rv,2.0333,45.3500
rv,33.4206,43.3078
rv,34.4689,41.9165
rv,17.5235,44.3095
rv,36.0436,41.1644
rv,13.9833,44.5833
rv,36.8431,44.3009
rv,17.3971,43.4774
rv,36.3960,43.1506
rv,34.4322,40.9923
rv,36.0276,43.2888
rv,34.3669,41.1389
rv,34.2754,44.5385
rv,13.5968,44.0126
rv,16.7481,43.2140
rv,17.0670,43.6079
rv,13.1345,43.7864
rv,36.5111,36.8655
rv,33.8333,36.0000
rv,32.2174,67.5673
rv,1.6298,44.5196
rv,17.4994,44.2284
rv,15.4200,45.1046
rv,32.1058,66.9083
rv,16.3406,44.5845
rv,16.3210,42.8130
rv,36.3579,43.0994
rv,36.0276,43.2888
rv,17.5667,43.4000
rv,36.4398,43.1016
rv,16.1827,44.6261
rv,13.5280,43.9495
rv,16.7117,44.8477
rv,36.1643,43.2592
rv,33.2362,44.3428
rv,36.1487,43.2544
rv,16.4167,42.8258
rv,16.8892,42.5511
rv,17.5235,44.3095
rv,12.9384,43.6507
rv,12.8386,44.9607
rv,14.6370,43.0551
rv,16.6697,45.3242
rv,17.2705,43.2181
